,Continent,Country,admin1,name
2767,North America,United States,Oklahoma,Chickasha
2768,,,,
2769,North America,United States,Arkansas,Perryville
2770,,,,
2771,North America,United States,Oklahoma,Chickasha
2772,,,,
2773,North America,United States,Oklahoma,Chickasha
2774,,,,
2775,North America,United States,Oklahoma,Chickasha
2776,,,,
2777,North America,United States,Oklahoma,Chickasha
2778,,,,
2779,North America,United States,Oklahoma,Chickasha
2780,,,,
2781,North America,United States,Arkansas,Perryville
2782,,,,
2783,North America,United States,Arkansas,Perryville
2784,,,,
2785,North America,United States,Oklahoma,Chickasha
2786,,,,
2787,North America,United States,Oklahoma,Chickasha
2788,,,,
2789,North America,United States,Oklahoma,Chickasha
2790,,,,
2791,North America,United States,Oklahoma,Chickasha
2792,,,,
2793,North America,United States,Oklahoma,Chickasha
2794,,,,
2795,North America,United States,Oklahoma,Chickasha
2796,,,,
2797,North America,United States,Oklahoma,Chickasha
2798,,,,
2799,North America,United States,Oklahoma,Chickasha
2800,,,,
2801,North America,United States,Oklahoma,Chickasha
2802,,,,
2803,North America,United States,Oklahoma,Chickasha
2804,,,,
2805,North America,United States,Oklahoma,Chickasha
2806,,,,
2807,North America,United States,Oklahoma,Chickasha
2808,,,,
2809,North America,United States,Oklahoma,Chickasha
2810,,,,
2811,North America,United States,Oklahoma,Chickasha
2812,,,,
2813,North America,United States,Arkansas,Perryville
2814,,,,
2815,North America,United States,Arkansas,Perryville
2816,,,,
2817,North America,United States,Arkansas,Perryville
2818,,,,
2819,North America,United States,Arkansas,Perryville
2820,,,,
2821,North America,United States,Arkansas,Perryville
2822,,,,
2823,North America,United States,Arkansas,Perryville
2824,,,,
2825,North America,United States,Oklahoma,Chickasha
2826,,,,
2827,North America,United States,Oklahoma,Chickasha
2828,,,,
2829,North America,United States,Oklahoma,Chickasha
2830,,,,
2831,North America,United States,Oklahoma,Chickasha
2832,,,,
2833,North America,United States,Oklahoma,Chickasha
2834,,,,
2835,North America,United States,Arkansas,Perryville
2836,,,,
2837,North America,United States,Arkansas,Perryville
2838,,,,
2839,North America,United States,Oklahoma,Chickasha
2840,,,,
2841,North America,United States,Arkansas,Perryville
2842,,,,
2843,North America,United States,Arkansas,Perryville
2844,,,,
2845,North America,United States,Arkansas,Perryville
2846,,,,
2847,North America,United States,Arkansas,Perryville
2848,,,,
2849,North America,United States,Arkansas,Perryville
2850,,,,
2851,North America,United States,Arkansas,Perryville
2852,,,,
2853,North America,United States,Arkansas,Perryville
2854,,,,
2855,North America,United States,Arkansas,Perryville
2856,,,,
2857,North America,United States,Arkansas,Perryville
2858,,,,
2859,North America,United States,Arkansas,Perryville
2860,,,,
2861,North America,United States,Arkansas,Perryville
2862,,,,
2863,North America,United States,Arkansas,Perryville
2864,,,,
2865,North America,United States,Arkansas,Perryville
2866,,,,
2867,North America,United States,Arkansas,Perryville
2868,,,,
2869,North America,United States,Arkansas,Perryville
2870,,,,
2871,North America,United States,Arkansas,Perryville
2872,,,,
2873,North America,United States,Arkansas,Perryville
2874,,,,
2875,North America,United States,Arkansas,Perryville
2876,,,,
2877,North America,United States,Arkansas,Perryville
2878,,,,
2879,North America,United States,Arkansas,Perryville
2880,,,,
2881,North America,United States,Arkansas,Perryville
2882,,,,
2883,North America,United States,Arkansas,Perryville
2884,,,,
2885,North America,United States,Arkansas,Perryville
2886,,,,
2887,North America,United States,Arkansas,Perryville
2888,,,,
2889,North America,United States,Arkansas,Perryville
2890,,,,
2891,North America,United States,Arkansas,Perryville
2892,,,,
2893,North America,United States,Arkansas,Perryville
2894,,,,
2895,North America,United States,Arkansas,Perryville
2896,,,,
2897,North America,United States,Arkansas,Perryville
2898,,,,
2899,North America,United States,Arkansas,Perryville
2900,,,,
2901,North America,United States,Arkansas,Perryville
2902,,,,
2903,North America,United States,Arkansas,Perryville
2904,,,,
2905,North America,United States,Arkansas,Perryville
2906,,,,
2907,North America,United States,Arkansas,Perryville
2908,,,,
2909,North America,United States,Arkansas,Perryville
2910,,,,
2911,North America,United States,Arkansas,Perryville
2912,,,,
2913,North America,United States,Arkansas,Perryville
2914,,,,
2915,North America,United States,Arkansas,Perryville
2916,,,,
2917,North America,United States,Arkansas,Perryville
2918,,,,
2919,North America,United States,Arkansas,Perryville
2920,,,,
2921,North America,United States,Arkansas,Perryville
2922,,,,
2923,North America,United States,Arkansas,Perryville
2924,,,,
2925,North America,United States,Arkansas,Perryville
2926,,,,
2927,North America,United States,Arkansas,Perryville
2928,,,,
2929,North America,United States,Arkansas,Perryville
2930,,,,
2931,North America,United States,Arkansas,Perryville
2932,,,,
2933,North America,United States,Arkansas,Perryville
2934,,,,
2935,North America,United States,Arkansas,Perryville
2936,,,,
2937,North America,United States,Arkansas,Perryville
2938,,,,
2939,North America,United States,Arkansas,Perryville
2940,,,,
2941,North America,United States,Arkansas,Perryville
2942,,,,
2943,North America,United States,Arkansas,Perryville
2944,,,,
2945,North America,United States,Arkansas,Perryville
2946,,,,
2947,North America,United States,Arkansas,Perryville
2948,,,,
2949,North America,United States,Arkansas,Perryville
2950,,,,
2951,North America,United States,Arkansas,Perryville
2952,,,,
2953,North America,United States,Arkansas,Perryville
2954,,,,
2955,North America,United States,Arkansas,Perryville
2956,,,,
2957,North America,United States,Arkansas,Perryville
2958,,,,
2959,North America,United States,Arkansas,Perryville
2960,,,,
2961,North America,United States,New Mexico,Santa Rosa
2962,,,,
2963,North America,United States,New Mexico,Santa Rosa
2964,,,,
2965,North America,United States,New Mexico,Santa Rosa
2966,,,,
2967,North America,United States,New Mexico,Santa Rosa
2968,,,,
2969,North America,United States,New Mexico,Santa Rosa
2970,,,,
2971,North America,United States,New Mexico,Santa Rosa
2972,,,,
2973,North America,United States,New Mexico,Santa Rosa
2974,,,,
2975,North America,United States,New Mexico,Santa Rosa
2976,,,,
2977,North America,United States,New Mexico,Santa Rosa
2978,,,,
2979,North America,United States,New Mexico,Santa Rosa
2980,,,,
2981,North America,United States,New Mexico,Santa Rosa
2982,,,,
2983,North America,United States,New Mexico,Santa Rosa
2984,,,,
2985,North America,United States,New Mexico,Santa Rosa
2986,,,,
2987,North America,United States,New Mexico,Santa Rosa
2988,,,,
2989,North America,United States,New Mexico,Santa Rosa
2990,,,,
2991,North America,United States,New Mexico,Santa Rosa
2992,,,,
2993,North America,United States,New Mexico,Santa Rosa
2994,,,,
2995,North America,United States,New Mexico,Santa Rosa
2996,,,,
2997,North America,United States,New Mexico,Santa Rosa
2998,,,,
2999,North America,United States,New Mexico,Santa Rosa
3000,,,,
3001,North America,United States,New Mexico,Santa Rosa
3002,,,,
3003,North America,United States,New Mexico,Santa Rosa
3004,,,,
3005,North America,United States,New Mexico,Santa Rosa
3006,,,,
3007,North America,United States,New Mexico,Santa Rosa
3008,,,,
3009,North America,United States,New Mexico,Santa Rosa
3010,,,,
3011,North America,United States,New Mexico,Santa Rosa
3012,,,,
3013,North America,United States,New Mexico,Santa Rosa
3014,,,,
3015,North America,United States,New Mexico,Santa Rosa
3016,,,,
3017,North America,United States,New Mexico,Santa Rosa
3018,,,,
3019,North America,United States,New Mexico,Santa Rosa
3020,,,,
3021,North America,United States,New Mexico,Santa Rosa
3022,,,,
3023,North America,United States,New Mexico,Santa Rosa
3024,,,,
3025,North America,United States,New Mexico,Santa Rosa
3026,,,,
3027,North America,United States,New Mexico,Santa Rosa
3028,,,,
3029,North America,United States,New Mexico,Santa Rosa
3030,,,,
3031,North America,United States,New Mexico,Santa Rosa
3032,,,,
3033,North America,United States,New Mexico,Santa Rosa
3034,,,,
3035,North America,United States,New Mexico,Santa Rosa
3036,,,,
3037,North America,United States,New Mexico,Santa Rosa
3038,,,,
3039,North America,United States,New Mexico,Santa Rosa
3040,,,,
3041,North America,United States,New Mexico,Santa Rosa
3042,,,,
3043,North America,United States,New Mexico,Santa Rosa
3044,,,,
3045,North America,United States,New Mexico,Santa Rosa
3046,,,,
3047,North America,United States,New Mexico,Santa Rosa
3048,,,,
3049,North America,United States,Arkansas,Perryville
3050,,,,
3051,North America,United States,Arkansas,Perryville
3052,,,,
3053,North America,United States,New Mexico,Santa Rosa
3054,,,,
3055,North America,United States,New Mexico,Santa Rosa
3056,,,,
3057,North America,United States,New Mexico,Santa Rosa
3058,,,,
3059,North America,United States,New Mexico,Santa Rosa
3060,,,,
3061,North America,United States,New Mexico,Santa Rosa
3062,,,,
3063,North America,United States,New Mexico,Santa Rosa
3064,,,,
3065,North America,United States,New Mexico,Santa Rosa
3066,,,,
3067,North America,United States,Oklahoma,Chickasha
3068,,,,
3069,North America,United States,Oklahoma,Chickasha
3070,,,,
3071,North America,United States,Oklahoma,Chickasha
3072,,,,
3073,North America,United States,Arkansas,Perryville
3074,,,,
3075,North America,United States,Oklahoma,Chickasha
3076,,,,
3077,North America,United States,Oklahoma,Chickasha
3078,,,,
3079,North America,United States,Oklahoma,Oklahoma City
3080,,,,
3081,North America,United States,Tennessee,Dayton
3082,,,,
3083,North America,United States,Tennessee,Dayton
3084,,,,
3085,North America,United States,Tennessee,Dayton
3086,,,,
3087,North America,United States,Tennessee,Dayton
3088,,,,
3089,North America,United States,Tennessee,Dayton
3090,,,,
3091,North America,United States,Tennessee,Dayton
3092,,,,
3093,North America,United States,Tennessee,Dayton
3094,,,,
3095,North America,United States,Tennessee,Dayton
3096,,,,
3097,North America,United States,Tennessee,Dayton
3098,,,,
3099,North America,United States,Tennessee,Dayton
3100,,,,
3101,North America,United States,Tennessee,Dayton
3102,,,,
3103,North America,United States,Tennessee,Dayton
3104,,,,
3105,North America,United States,Tennessee,Dayton
3106,,,,
3107,North America,United States,Tennessee,Dayton
3108,,,,
3109,North America,United States,Tennessee,Dayton
3110,,,,
3111,North America,United States,Tennessee,Dayton
3112,,,,
3113,North America,United States,Tennessee,Dayton
3114,,,,
3115,North America,United States,Tennessee,Dayton
3116,,,,
3117,North America,United States,Tennessee,Dayton
3118,,,,
3119,North America,United States,Tennessee,Dayton
3120,,,,
3121,North America,United States,Tennessee,Dayton
3122,,,,
3123,North America,United States,Tennessee,Dayton
3124,,,,
3125,North America,United States,Tennessee,Dayton
3126,,,,
3127,North America,United States,Tennessee,Dayton
3128,,,,
3129,North America,United States,Tennessee,Dayton
3130,,,,
3131,North America,United States,Tennessee,Dayton
3132,,,,
3133,North America,United States,Tennessee,Dayton
3134,,,,
3135,North America,United States,Tennessee,Dayton
3136,,,,
3137,North America,United States,Tennessee,Dayton
3138,,,,
3139,North America,United States,Tennessee,Dayton
3140,,,,
3141,North America,United States,Tennessee,Dayton
3142,,,,
3143,North America,United States,Tennessee,Dayton
3144,,,,
3145,North America,United States,Tennessee,Dayton
3146,,,,
3147,North America,United States,Tennessee,Dayton
3148,,,,
3149,North America,United States,Tennessee,Dayton
3150,,,,
3151,North America,United States,Tennessee,Dayton
3152,,,,
3153,North America,United States,Tennessee,Dayton
3154,,,,
3155,North America,United States,Tennessee,Dayton
3156,,,,
3157,North America,United States,Tennessee,Dayton
3158,,,,
3159,North America,United States,Tennessee,Dayton
3160,,,,
3161,North America,United States,Tennessee,Dayton
3162,,,,
3163,North America,United States,Tennessee,Dayton
