lat,lon,name,admin1,admin2,cc,Country,Continent
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
,,,,,,,
34.58622,-94.23966,Mena,Arkansas,Polk County,US,United States,North America
